_id,url,ip,date,_class
5ffd50f490e75976f68a9467,http://migration-helper.net:22568/recommend?fromLib=javax.xml.soap%3Asaaj-api&page=0&size=20,116.66.184.199,2021-01-12T07:34:12.791Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd50f890e75976f68a9468,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=javax.xml.soap%3Ajavax.xml.soap-api,116.66.184.199,2021-01-12T07:34:16.220Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd50ff90e75976f68a9469,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=jakarta.servlet%3Ajakarta.servlet-api,116.66.184.199,2021-01-12T07:34:23.298Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd512e90e75976f68a946a,http://migration-helper.net:22568/recommend?fromLib=saaj-api&page=0&size=20,116.66.184.199,2021-01-12T07:35:10.660Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd513890e75976f68a946b,http://migration-helper.net:22568/recommend?fromLib=javax.xml%3Asaaj-api&page=0&size=20,116.66.184.199,2021-01-12T07:35:20.686Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd516690e75976f68a946c,http://migration-helper.net:22568/recommend?fromLib=javax.xml.soap%3Asaaj-api&page=0&size=20,116.66.184.199,2021-01-12T07:36:06.942Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd516f90e75976f68a946d,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=jakarta.json%3Ajakarta.json-api,116.66.184.199,2021-01-12T07:36:15.589Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd55b990e75976f68a946e,http://migration-helper.net:22568/recommend-one?fromLib=opensymphony%3Asitemesh&toLib=jakarta.json%3Ajakarta.json-api,116.66.184.199,2021-01-12T07:54:33.061Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd55b990e75976f68a946f,http://migration-helper.net:22568/recommend?fromLib=opensymphony%3Asitemesh&page=0&size=20,116.66.184.199,2021-01-12T07:54:33.068Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd5bf990e75976f68a9470,http://migration-helper.net:22568/recommend?fromLib=saaj-api&page=0&size=20,116.66.184.196,2021-01-12T08:21:13.104Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd5c0790e75976f68a9471,http://migration-helper.net:22568/recommend?fromLib=javax.xml.soap%3Asaaj-api&page=0&size=20,116.66.184.196,2021-01-12T08:21:27.888Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd5c1290e75976f68a9472,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=jakarta.json%3Ajakarta.json-api,116.66.184.196,2021-01-12T08:21:38.603Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd5c1990e75976f68a9473,http://migration-helper.net:22568/commits?shas=0114bf21624ab73b93d716d4f944a66e90c2d7e6,116.66.184.196,2021-01-12T08:21:45.843Z,edu.pku.migrationhelper.data.web.AccessLog
5ffd5c1a90e75976f68a9474,http://migration-helper.net:22568/commits?shas=0114bf21624ab73b93d716d4f944a66e90c2d7e6,116.66.184.196,2021-01-12T08:21:46.137Z,edu.pku.migrationhelper.data.web.AccessLog
5ffdd87790e75976f68a9475,http://migration-helper.net:22568/recommend?fromLib=org.uma.jmetal%3Ajmetal-core&page=0&size=20,93.36.155.33,2021-01-12T17:12:23.460Z,edu.pku.migrationhelper.data.web.AccessLog
5ffdd89b90e75976f68a9476,http://migration-helper.net:22568/recommend?fromLib=log4j%3Alog4j&page=0&size=20,93.36.155.33,2021-01-12T17:12:59.993Z,edu.pku.migrationhelper.data.web.AccessLog
5ffdd8a990e75976f68a9477,http://migration-helper.net:22568/recommend-one?fromLib=log4j%3Alog4j&toLib=org.slf4j%3Aslf4j-api,93.36.155.33,2021-01-12T17:13:13.494Z,edu.pku.migrationhelper.data.web.AccessLog
5ffe681e90e75976f68a9478,http://migration-helper.net:22568/recommend?fromLib=mysql-connector-java&page=0&size=20,116.66.184.197,2021-01-13T03:25:18.820Z,edu.pku.migrationhelper.data.web.AccessLog
600136d690e75976f68a9479,http://migration-helper.net:22568/recommend?fromLib=jstl%3Ajstl&page=0&size=20,103.218.216.98,2021-01-15T06:31:50.592Z,edu.pku.migrationhelper.data.web.AccessLog
60013a1a90e75976f68a947a,http://migration-helper.net:22568/recommend?fromLib=javax.servlet%3Ajavax.servlet-api&page=0&size=20,103.218.216.98,2021-01-15T06:45:46.541Z,edu.pku.migrationhelper.data.web.AccessLog
600149f490e75976f68a947b,http://migration-helper.net:22568/recommend?fromLib=com.itextpdf%3Aitextpdf&page=0&size=20,103.218.216.98,2021-01-15T07:53:24.663Z,edu.pku.migrationhelper.data.web.AccessLog
60029a6c90e75976f68a947c,http://migration-helper.net:22568/recommend?fromLib=jboss-transaction-api_1.3_spec&page=0&size=20,103.218.218.55,2021-01-16T07:49:00.192Z,edu.pku.migrationhelper.data.web.AccessLog
60029a7c90e75976f68a947d,http://migration-helper.net:22568/recommend?fromLib=javax.transaction-api&page=0&size=20,103.218.218.55,2021-01-16T07:49:16.291Z,edu.pku.migrationhelper.data.web.AccessLog
60029a8790e75976f68a947e,http://migration-helper.net:22568/recommend?fromLib=jboss-transaction-api_1.3_spec&page=0&size=20,103.218.218.55,2021-01-16T07:49:27.294Z,edu.pku.migrationhelper.data.web.AccessLog
60029aa190e75976f68a947f,http://migration-helper.net:22568/recommend?fromLib=fastjson&page=0&size=20,103.218.218.55,2021-01-16T07:49:53.530Z,edu.pku.migrationhelper.data.web.AccessLog
60029aae90e75976f68a9480,http://migration-helper.net:22568/recommend?fromLib=jboss-transaction-api_1.3_spec&page=0&size=20,103.218.218.55,2021-01-16T07:50:06.629Z,edu.pku.migrationhelper.data.web.AccessLog
60029ab290e75976f68a9481,http://migration-helper.net:22568/recommend?fromLib=log4j%3Alog4j&page=0&size=20,103.218.218.55,2021-01-16T07:50:10.424Z,edu.pku.migrationhelper.data.web.AccessLog
60029abc90e75976f68a9482,http://migration-helper.net:22568/recommend?fromLib=fastjson&page=0&size=20,103.218.218.55,2021-01-16T07:50:20.959Z,edu.pku.migrationhelper.data.web.AccessLog
60029ad690e75976f68a9483,http://migration-helper.net:22568/recommend?fromLib=fastjson&page=0&size=20,103.218.218.55,2021-01-16T07:50:46.219Z,edu.pku.migrationhelper.data.web.AccessLog
60029add90e75976f68a9484,http://migration-helper.net:22568/recommend?fromLib=hibernate&page=0&size=20,103.218.218.55,2021-01-16T07:50:53.564Z,edu.pku.migrationhelper.data.web.AccessLog
60029b0190e75976f68a9485,http://migration-helper.net:22568/recommend?fromLib=fastjson&page=0&size=20,103.218.218.55,2021-01-16T07:51:29.920Z,edu.pku.migrationhelper.data.web.AccessLog
60029b2890e75976f68a9486,http://migration-helper.net:22568/recommend?fromLib=cn.bestwu%3Afastjson&page=0&size=20,103.218.218.55,2021-01-16T07:52:08.353Z,edu.pku.migrationhelper.data.web.AccessLog
60029b3c90e75976f68a9487,http://migration-helper.net:22568/recommend?fromLib=jboss%3Ajboss-transaction&page=0&size=20,103.218.218.55,2021-01-16T07:52:28.978Z,edu.pku.migrationhelper.data.web.AccessLog
60029b5790e75976f68a9488,http://migration-helper.net:22568/recommend?fromLib=javax.transaction%3Ajta&page=0&size=20,103.218.218.55,2021-01-16T07:52:55.647Z,edu.pku.migrationhelper.data.web.AccessLog
60029b6c90e75976f68a9489,http://migration-helper.net:22568/recommend-one?fromLib=javax.transaction%3Ajta&toLib=javax.transaction%3Ajavax.transaction-api,103.218.218.55,2021-01-16T07:53:16.649Z,edu.pku.migrationhelper.data.web.AccessLog
6005389590e75976f68a948a,http://migration-helper.net:22568/recommend?fromLib=javax.servlet%3Ajavax.servlet-api&page=0&size=20,103.218.216.105,2021-01-18T07:28:21.836Z,edu.pku.migrationhelper.data.web.AccessLog
600538ab90e75976f68a948b,http://migration-helper.net:22568/recommend?fromLib=javax.servlet%3Ajavax.servlet-api&page=1&size=20,103.218.216.105,2021-01-18T07:28:43.037Z,edu.pku.migrationhelper.data.web.AccessLog
600574f890e75976f68a948c,http://migration-helper.net:22568/recommend?fromLib=org.jdatepicker&page=0&size=20,116.66.184.196,2021-01-18T11:46:00.099Z,edu.pku.migrationhelper.data.web.AccessLog
600574ff90e75976f68a948d,http://migration-helper.net:22568/recommend?fromLib=jdatepicker&page=0&size=20,116.66.184.196,2021-01-18T11:46:07.227Z,edu.pku.migrationhelper.data.web.AccessLog
6005750b90e75976f68a948e,http://migration-helper.net:22568/recommend?fromLib=saaj-api&page=0&size=20,116.66.184.196,2021-01-18T11:46:19.328Z,edu.pku.migrationhelper.data.web.AccessLog
6005751490e75976f68a948f,http://migration-helper.net:22568/recommend?fromLib=javax.xml.soap%3Asaaj-api&page=0&size=20,116.66.184.196,2021-01-18T11:46:28.250Z,edu.pku.migrationhelper.data.web.AccessLog
6005751f90e75976f68a9490,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=javax.xml.soap%3Ajavax.xml.soap-api,116.66.184.196,2021-01-18T11:46:39.167Z,edu.pku.migrationhelper.data.web.AccessLog
6005754090e75976f68a9491,http://migration-helper.net:22568/recommend-one?fromLib=javax.xml.soap%3Asaaj-api&toLib=jakarta.json%3Ajakarta.json-api,116.66.184.196,2021-01-18T11:47:12.908Z,edu.pku.migrationhelper.data.web.AccessLog
6005755c90e75976f68a9492,http://migration-helper.net:22568/recommend-one?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&toLib=javax.xml.soap%3Ajavax.xml.soap-api,116.66.184.196,2021-01-18T11:47:40.287Z,edu.pku.migrationhelper.data.web.AccessLog
6005755c90e75976f68a9493,http://migration-helper.net:22568/recommend?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&page=0&size=20,116.66.184.196,2021-01-18T11:47:40.628Z,edu.pku.migrationhelper.data.web.AccessLog
6005755c90e75976f68a9494,http://migration-helper.net:22568/recommend-one?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&toLib=jakarta.json%3Ajakarta.json-api,116.66.184.196,2021-01-18T11:47:40.637Z,edu.pku.migrationhelper.data.web.AccessLog
6005758b90e75976f68a9495,http://migration-helper.net:22568/recommend-one?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&toLib=org.codehaus.janino%3Ajanino,116.66.184.196,2021-01-18T11:48:27.561Z,edu.pku.migrationhelper.data.web.AccessLog
6005758e90e75976f68a9496,http://migration-helper.net:22568/recommend-one?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&toLib=com.beust%3Ajcommander,116.66.184.196,2021-01-18T11:48:30.357Z,edu.pku.migrationhelper.data.web.AccessLog
6005759090e75976f68a9497,http://migration-helper.net:22568/recommend-one?fromLib=net.sourceforge.jdatepicker%3Ajdatepicker&toLib=io.netty%3Anetty-handler,116.66.184.196,2021-01-18T11:48:32.572Z,edu.pku.migrationhelper.data.web.AccessLog
6005759790e75976f68a9498,http://migration-helper.net:22568/recommend-one?fromLib=org.jdatepicker%3Ajdatepicker&toLib=com.beust%3Ajcommander,116.66.184.196,2021-01-18T11:48:39.622Z,edu.pku.migrationhelper.data.web.AccessLog
6005759790e75976f68a9499,http://migration-helper.net:22568/recommend-one?fromLib=org.jdatepicker%3Ajdatepicker&toLib=org.codehaus.janino%3Ajanino,116.66.184.196,2021-01-18T11:48:39.634Z,edu.pku.migrationhelper.data.web.AccessLog
6005759790e75976f68a949a,http://migration-helper.net:22568/recommend-one?fromLib=org.jdatepicker%3Ajdatepicker&toLib=io.netty%3Anetty-handler,116.66.184.196,2021-01-18T11:48:39.950Z,edu.pku.migrationhelper.data.web.AccessLog
6005759790e75976f68a949b,http://migration-helper.net:22568/recommend?fromLib=org.jdatepicker%3Ajdatepicker&page=0&size=20,116.66.184.196,2021-01-18T11:48:39.963Z,edu.pku.migrationhelper.data.web.AccessLog
600575d190e75976f68a949c,http://migration-helper.net:22568/recommend?fromLib=opensymphony%3Asitemesh&page=0&size=20,116.66.184.196,2021-01-18T11:49:37.908Z,edu.pku.migrationhelper.data.web.AccessLog
600575d690e75976f68a949d,http://migration-helper.net:22568/recommend-one?fromLib=opensymphony%3Asitemesh&toLib=org.springframework.boot%3Aspring-boot-starter-web,116.66.184.196,2021-01-18T11:49:42.749Z,edu.pku.migrationhelper.data.web.AccessLog
600577a590e75976f68a949e,http://migration-helper.net:22568/recommend-one?fromLib=com.sun.xml.messaging.saaj&toLib=org.springframework.boot%3Aspring-boot-starter-web,116.66.184.196,2021-01-18T11:57:25.518Z,edu.pku.migrationhelper.data.web.AccessLog
600577a590e75976f68a949f,http://migration-helper.net:22568/recommend?fromLib=com.sun.xml.messaging.saaj&page=0&size=20,116.66.184.196,2021-01-18T11:57:25.523Z,edu.pku.migrationhelper.data.web.AccessLog
600577b690e75976f68a94a0,http://migration-helper.net:22568/recommend?fromLib=com.sun.xml.messaging.saaj%3Asaaj-impl&page=0&size=20,116.66.184.196,2021-01-18T11:57:42.922Z,edu.pku.migrationhelper.data.web.AccessLog
600577bd90e75976f68a94a1,http://migration-helper.net:22568/recommend-one?fromLib=com.sun.xml.messaging.saaj%3Asaaj-impl&toLib=org.apache.geronimo.bundles%3Asaaj-impl,116.66.184.196,2021-01-18T11:57:49.810Z,edu.pku.migrationhelper.data.web.AccessLog
6005782d90e75976f68a94a2,http://migration-helper.net:22568/recommend-one?fromLib=org.netbeans.external%3Asaaj-api&toLib=org.apache.geronimo.bundles%3Asaaj-impl,116.66.184.196,2021-01-18T11:59:41.984Z,edu.pku.migrationhelper.data.web.AccessLog
6005782e90e75976f68a94a3,http://migration-helper.net:22568/recommend?fromLib=org.netbeans.external%3Asaaj-api&page=0&size=20,116.66.184.196,2021-01-18T11:59:42.007Z,edu.pku.migrationhelper.data.web.AccessLog
6005789090e75976f68a94a4,http://migration-helper.net:22568/recommend?fromLib=org.jboss.spec.javax.xml.soap%3Ajboss-saaj-api_1.3_spec&page=0&size=20,116.66.184.196,2021-01-18T12:01:20.476Z,edu.pku.migrationhelper.data.web.AccessLog
