fromId,toId,isTruth,APISupport,APIRank0,patternSupport
5,61115,false,25,0.026343519494204427,10
5,60407,false,17,0.01791359325605901,14
5,36,false,2,0.002107481559536354,54
5,74,false,1,0.001053740779768177,23
5,185,false,6,0.006322444678609062,29
5,61456,false,1,0.001053740779768177,12
5,1856,false,4,0.004214963119072708,8
5,60462,false,18,0.018967334035827187,8
5,60426,false,5,0.005268703898840885,10
5,266,false,1,0.001053740779768177,18
5,643,false,2,0.002107481559536354,13
5,60480,false,4,0.004214963119072708,23
5,60764,false,9,0.009483667017913594,11
5,61985,false,4,0.004214963119072708,9
5,60597,false,7,0.007376185458377239,17
5,60342,false,3,0.003161222339304531,23
5,60724,false,2,0.002107481559536354,17
5,300,false,2,0.002107481559536354,10
5,60583,false,3,0.003161222339304531,17
5,264,false,1,0.001053740779768177,25
5,60734,false,4,0.004214963119072708,19
5,672,false,1,0.001053740779768177,8
5,97,false,1,0.001053740779768177,45
5,495,false,2,0.002107481559536354,17
5,60985,false,3,0.003161222339304531,10
5,219,false,1,0.001053740779768177,13
5,61281,false,6,0.006322444678609062,8
5,60684,false,2,0.002107481559536354,9
5,310,false,5,0.005268703898840885,8
5,30,false,2,0.002107481559536354,51
5,60481,false,1,0.001053740779768177,18
5,26,false,1,0.001053740779768177,58
5,1799,false,1,0.001053740779768177,13
5,60434,false,1,0.001053740779768177,21
5,63191,false,3,0.003161222339304531,10
5,366,false,4,0.004214963119072708,8
5,60811,false,3,0.003161222339304531,14
5,60773,false,1,0.001053740779768177,14
5,307,false,1,0.001053740779768177,18
5,60683,false,1,0.001053740779768177,12
5,1100,false,4,0.004214963119072708,12
5,60437,false,2,0.002107481559536354,14
5,62273,false,4,0.004214963119072708,9
5,61212,false,1,0.001053740779768177,8
5,60659,false,1,0.001053740779768177,8
5,834,false,4,0.004214963119072708,11
5,60586,false,2,0.002107481559536354,12
5,60841,false,2,0.002107481559536354,10
5,60787,false,1,0.001053740779768177,8
5,455,false,2,0.002107481559536354,11
5,60439,false,0,0.0,177
5,155,true,0,0.0,47
5,248,true,0,0.0,23
5,172,false,0,0.0,13
5,487,false,0,0.0,10
5,72257,false,0,0.0,8
5,17,false,0,0.0,23
5,1829,false,0,0.0,16
5,76,false,0,0.0,17
5,107,false,0,0.0,70
5,215,false,0,0.0,40
5,1,false,0,0.0,103
5,7838,false,0,0.0,9
5,362,false,0,0.0,26
5,60423,false,0,0.0,47
5,60367,false,0,0.0,42
5,60280,false,0,0.0,26
5,167,false,0,0.0,11
5,60378,false,0,0.0,45
5,87,false,0,0.0,21
5,111,false,0,0.0,37
5,11,false,0,0.0,22
5,60749,false,0,0.0,18
5,60771,false,0,0.0,20
5,1248,false,0,0.0,13
5,483,false,0,0.0,13
5,186,false,0,0.0,19
5,60760,false,0,0.0,54
5,60435,false,0,0.0,24
5,60470,false,0,0.0,33
5,60984,false,0,0.0,23
5,61059,false,0,0.0,17
5,60225,false,0,0.0,22
5,60506,false,0,0.0,37
5,382,false,0,0.0,13
5,60536,false,0,0.0,37
5,196,false,0,0.0,42
5,83,false,0,0.0,64
5,60979,false,0,0.0,9
5,21,false,0,0.0,59
5,60338,false,0,0.0,53
5,60358,false,0,0.0,15
5,204,false,0,0.0,42
5,115,false,0,0.0,71
5,179,false,0,0.0,10
5,281,false,0,0.0,8
5,61860,false,0,0.0,8
5,193,false,0,0.0,26
5,60601,false,0,0.0,27
5,669,false,0,0.0,10
5,60409,false,0,0.0,29
5,222,false,0,0.0,14
5,62747,false,0,0.0,8
5,1058,false,0,0.0,18
5,60708,false,0,0.0,31
5,60713,false,0,0.0,21
5,2394,false,0,0.0,8
5,60591,false,0,0.0,33
5,62631,false,0,0.0,10
5,232,false,0,0.0,31
5,60479,false,0,0.0,17
5,200,false,0,0.0,37
5,268,false,0,0.0,28
5,62186,false,0,0.0,9
5,62343,false,0,0.0,10
5,604,false,0,0.0,14
5,160,false,0,0.0,23
5,60324,false,0,0.0,32
5,60625,false,0,0.0,17
5,60304,false,0,0.0,37
5,465,false,0,0.0,9
5,60284,false,0,0.0,31
5,1162,false,0,0.0,10
5,60794,false,0,0.0,15
5,114,false,0,0.0,27
5,213,false,0,0.0,37
5,60665,false,0,0.0,18
5,60917,false,0,0.0,15
5,60666,false,0,0.0,9
5,60795,false,0,0.0,14
5,60626,false,0,0.0,15
5,236,false,0,0.0,22
5,60365,false,0,0.0,29
5,62139,false,0,0.0,10
5,60599,false,0,0.0,17
5,62259,false,0,0.0,10
5,60310,false,0,0.0,25
5,197,false,0,0.0,17
5,198,false,0,0.0,35
5,62294,false,0,0.0,8
5,60779,false,0,0.0,8
5,61036,false,0,0.0,9
5,260,false,0,0.0,18
5,60929,false,0,0.0,12
5,60740,false,0,0.0,11
5,60515,false,0,0.0,28
5,60306,false,0,0.0,12
5,60419,false,0,0.0,19
5,60277,false,0,0.0,8
5,60894,false,0,0.0,10
5,60345,false,0,0.0,31
5,243,false,0,0.0,11
5,756,false,0,0.0,13
5,280,false,0,0.0,26
5,60642,false,0,0.0,18
5,211,false,0,0.0,13
5,519,false,0,0.0,14
5,147,false,0,0.0,8
5,24,false,0,0.0,46
5,60359,false,0,0.0,24
5,61197,false,0,0.0,11
5,62577,false,0,0.0,8
5,60661,false,0,0.0,15
5,60551,false,0,0.0,9
5,61101,false,0,0.0,8
5,274,false,0,0.0,30
5,60305,false,0,0.0,10
5,61191,false,0,0.0,11
5,61427,false,0,0.0,12
5,60577,false,0,0.0,17
5,60790,false,0,0.0,13
5,61006,false,0,0.0,15
5,62302,false,0,0.0,8
5,299,false,0,0.0,11
5,60714,false,0,0.0,14
5,60930,false,0,0.0,13
5,246,false,0,0.0,19
5,245,false,0,0.0,12
5,284,false,0,0.0,17
5,60736,false,0,0.0,11
5,1119,false,0,0.0,12
5,60550,false,0,0.0,11
5,60447,false,0,0.0,21
5,60482,false,0,0.0,19
5,256,false,0,0.0,22
5,60352,false,0,0.0,35
5,60690,false,0,0.0,14
5,169,false,0,0.0,12
5,60925,false,0,0.0,9
5,2108,false,0,0.0,8
5,1485,false,0,0.0,9
5,60542,false,0,0.0,10
5,293,false,0,0.0,8
5,498,false,0,0.0,10
5,66929,false,0,0.0,8
5,60782,false,0,0.0,8
5,68,false,0,0.0,36
5,1134,false,0,0.0,15
5,60906,false,0,0.0,8
5,296,false,0,0.0,19
5,269,false,0,0.0,10
5,60677,false,0,0.0,9
5,60647,false,0,0.0,17
5,60468,false,0,0.0,13
5,621,false,0,0.0,10
5,60652,false,0,0.0,8
5,61124,false,0,0.0,12
5,60756,false,0,0.0,8
5,1171,false,0,0.0,9
5,1164,false,0,0.0,10
5,1761,false,0,0.0,11
5,60485,false,0,0.0,10
5,573,false,0,0.0,9
5,393,false,0,0.0,10
5,1825,false,0,0.0,12
5,61267,false,0,0.0,8
5,288,true,0,0.0,19
5,654,false,0,0.0,9
5,67,false,0,0.0,19
5,60970,false,0,0.0,10
5,110,false,0,0.0,8
5,60688,false,0,0.0,11
5,144,false,0,0.0,10
5,562,false,0,0.0,8
5,60711,false,0,0.0,10
5,615,false,0,0.0,9
5,668,false,0,0.0,9
5,61722,false,0,0.0,9
5,60956,false,0,0.0,8
5,61320,false,0,0.0,8
5,60936,false,0,0.0,10
5,328,false,0,0.0,13
5,60670,false,0,0.0,13
5,536,false,0,0.0,12
5,60717,false,0,0.0,8
5,60644,false,0,0.0,10
5,2727,false,0,0.0,8
5,1557,false,0,0.0,9
5,118,false,0,0.0,8
5,1785,false,0,0.0,10
5,61822,false,0,0.0,11
5,18,false,0,0.0,11
5,850,false,0,0.0,12
5,911,false,0,0.0,11
5,60657,false,0,0.0,8
5,489,false,0,0.0,9
5,1395,false,0,0.0,8
60936,60264,false,5,1.0,11
60936,274,true,1,0.2,9
60936,62394,false,0,0.0,10
8,60252,false,19,0.2676056338028169,42
8,60264,true,71,1.0,36
8,10,false,25,0.352112676056338,46
8,60240,false,20,0.28169014084507044,51
8,25,true,48,0.676056338028169,51
8,5,false,14,0.19718309859154928,77
8,60218,false,4,0.056338028169014086,61
8,455,false,49,0.6901408450704225,15
8,60232,false,6,0.08450704225352113,36
8,60420,false,42,0.5915492957746479,12
8,16,true,2,0.028169014084507043,52
8,97,true,71,1.0,22
8,60207,false,9,0.1267605633802817,41
8,115,false,23,0.323943661971831,36
8,64,false,5,0.07042253521126761,21
8,218,true,48,0.676056338028169,10
8,44,true,3,0.04225352112676056,48
8,55,false,5,0.07042253521126761,48
8,60579,false,11,0.15492957746478872,18
8,61322,false,20,0.28169014084507044,8
8,31,false,2,0.028169014084507043,46
8,1100,false,20,0.28169014084507044,15
8,107,false,1,0.014084507042253521,39
8,85,false,2,0.028169014084507043,23
8,1145,false,4,0.056338028169014086,9
8,36,false,4,0.056338028169014086,38
8,41,false,3,0.04225352112676056,25
8,60597,false,20,0.28169014084507044,9
8,47,false,5,0.07042253521126761,31
8,60474,false,4,0.056338028169014086,13
8,60328,false,1,0.014084507042253521,40
8,60435,false,2,0.028169014084507043,13
8,60481,false,2,0.028169014084507043,11
8,60439,false,14,0.19718309859154928,10
8,15,false,1,0.014084507042253521,28
8,79,false,4,0.056338028169014086,31
8,541,false,7,0.09859154929577464,10
8,26,false,9,0.1267605633802817,30
8,1799,false,1,0.014084507042253521,11
8,52,false,8,0.11267605633802817,29
8,32,false,15,0.2112676056338028,24
8,46,false,1,0.014084507042253521,45
8,60437,false,2,0.028169014084507043,12
8,185,false,4,0.056338028169014086,23
8,57,false,1,0.014084507042253521,41
8,94,false,1,0.014084507042253521,30
8,145,false,4,0.056338028169014086,10
8,60454,false,8,0.11267605633802817,8
8,60981,false,3,0.04225352112676056,8
8,60551,false,2,0.028169014084507043,9
8,307,false,2,0.028169014084507043,14
8,149,false,2,0.028169014084507043,10
8,186,false,1,0.014084507042253521,10
8,51,false,1,0.014084507042253521,40
8,60702,false,2,0.028169014084507043,9
8,60430,false,2,0.028169014084507043,17
8,60345,false,1,0.014084507042253521,21
8,74,false,1,0.014084507042253521,13
8,216,false,1,0.014084507042253521,26
8,462,false,4,0.056338028169014086,10
8,175,false,1,0.014084507042253521,17
8,138,false,1,0.014084507042253521,16
8,21,false,1,0.014084507042253521,28
8,60284,false,11,0.15492957746478872,8
8,213,false,1,0.014084507042253521,20
8,60661,false,1,0.014084507042253521,12
8,189,false,4,0.056338028169014086,8
8,60367,false,2,0.028169014084507043,14
8,60352,false,1,0.014084507042253521,19
8,264,false,2,0.028169014084507043,8
8,24,false,1,0.014084507042253521,28
8,268,false,1,0.014084507042253521,13
8,67,false,1,0.014084507042253521,23
8,60324,false,1,0.014084507042253521,18
8,60304,false,1,0.014084507042253521,16
8,60365,false,1,0.014084507042253521,13
8,60480,false,1,0.014084507042253521,9
8,60586,false,1,0.014084507042253521,8
8,76,false,0,0.0,12
8,17,false,0,0.0,14
8,69,true,0,0.0,42
8,60335,true,0,0.0,11
8,11,false,0,0.0,15
8,219,false,0,0.0,11
8,60305,true,0,0.0,12
8,622,false,0,0.0,15
8,230,false,0,0.0,17
8,266,false,0,0.0,13
8,37,false,0,0.0,33
8,60423,false,0,0.0,22
8,215,false,0,0.0,17
8,60760,false,0,0.0,35
8,60358,false,0,0.0,8
8,60419,false,0,0.0,20
8,61212,false,0,0.0,10
8,1,false,0,0.0,42
8,60539,false,0,0.0,8
8,60642,false,0,0.0,12
8,90,false,0,0.0,8
8,169,false,0,0.0,12
8,60470,false,0,0.0,19
8,123,false,0,0.0,18
8,60359,false,0,0.0,15
8,293,false,0,0.0,8
8,83,false,0,0.0,32
8,60378,false,0,0.0,21
8,573,false,0,0.0,8
8,60591,false,0,0.0,15
8,60338,false,0,0.0,24
8,60502,false,0,0.0,10
8,1751,false,0,0.0,9
8,200,false,0,0.0,21
8,75,false,0,0.0,15
8,256,false,0,0.0,12
8,198,false,0,0.0,24
8,296,false,0,0.0,10
8,274,false,0,0.0,14
8,152,false,0,0.0,9
8,834,false,0,0.0,12
8,60683,false,0,0.0,9
8,269,false,0,0.0,9
8,193,false,0,0.0,8
8,1485,false,0,0.0,9
8,196,false,0,0.0,21
8,267,true,0,0.0,13
8,160,true,0,0.0,13
8,68,false,0,0.0,24
8,60801,false,0,0.0,8
8,280,false,0,0.0,12
8,204,false,0,0.0,16
8,2192,false,0,0.0,9
8,232,false,0,0.0,14
8,60677,false,0,0.0,8
8,60601,false,0,0.0,10
8,135,false,0,0.0,12
8,30,false,0,0.0,29
8,60310,false,0,0.0,13
8,60494,false,0,0.0,12
8,688,false,0,0.0,8
8,60930,false,0,0.0,8
8,814,false,0,0.0,9
8,60713,false,0,0.0,10
8,60409,false,0,0.0,15
8,1058,false,0,0.0,11
8,60717,false,0,0.0,10
8,236,false,0,0.0,11
8,246,false,0,0.0,12
8,288,false,0,0.0,15
8,1119,false,0,0.0,8
8,156,false,0,0.0,21
8,60811,false,0,0.0,8
8,60536,false,0,0.0,15
8,60542,false,0,0.0,9
8,87,false,0,0.0,9
8,60506,false,0,0.0,9
8,60665,false,0,0.0,10
8,114,false,0,0.0,11
8,60407,false,0,0.0,11
8,118,false,0,0.0,9
8,111,false,0,0.0,8
8,110,false,0,0.0,9
8,60515,false,0,0.0,8
8,60756,false,0,0.0,8
8,60644,false,0,0.0,11
8,205,false,0,0.0,8
10,60232,true,65,0.5371900826446281,45
10,5,false,65,0.5371900826446281,59
10,64,false,120,0.9917355371900827,19
10,60218,true,42,0.34710743801652894,40
10,145,false,121,1.0,18
10,8,false,39,0.32231404958677684,40
10,16,false,38,0.3140495867768595,25
10,51,true,12,0.09917355371900827,36
10,44,false,37,0.30578512396694213,28
10,69,false,37,0.30578512396694213,19
10,15,false,14,0.11570247933884298,24
10,60439,false,65,0.5371900826446281,9
10,60207,true,40,0.3305785123966942,22
10,60252,false,10,0.08264462809917356,19
10,37,false,11,0.09090909090909091,25
10,186,false,15,0.12396694214876033,11
10,31,false,16,0.1322314049586777,28
10,60474,true,36,0.2975206611570248,10
10,25,false,17,0.14049586776859505,29
10,465,false,3,0.024793388429752067,10
10,85,false,6,0.049586776859504134,16
10,60240,false,9,0.0743801652892562,21
10,41,false,10,0.08264462809917356,16
10,266,false,3,0.024793388429752067,11
10,123,false,4,0.03305785123966942,16
10,60365,false,3,0.024793388429752067,16
10,97,false,10,0.08264462809917356,11
10,94,true,10,0.08264462809917356,12
10,60264,false,10,0.08264462809917356,12
10,280,false,3,0.024793388429752067,16
10,57,false,3,0.024793388429752067,23
10,149,false,2,0.01652892561983471,13
10,307,false,3,0.024793388429752067,13
10,60328,false,3,0.024793388429752067,24
10,165,false,3,0.024793388429752067,10
10,107,false,3,0.024793388429752067,16
10,47,false,4,0.03305785123966942,18
10,135,false,2,0.01652892561983471,10
10,60597,false,15,0.12396694214876033,9
10,264,false,7,0.05785123966942149,10
10,268,false,3,0.024793388429752067,12
10,60306,false,2,0.01652892561983471,9
10,32,false,4,0.03305785123966942,18
10,75,false,1,0.008264462809917356,14
10,60536,false,3,0.024793388429752067,8
10,156,false,7,0.05785123966942149,8
10,1164,false,1,0.008264462809917356,8
10,60423,false,1,0.008264462809917356,13
10,52,false,4,0.03305785123966942,12
10,21,false,2,0.01652892561983471,9
10,26,false,3,0.024793388429752067,13
10,60310,false,1,0.008264462809917356,9
10,36,false,3,0.024793388429752067,8
10,60367,false,1,0.008264462809917356,10
10,55,false,3,0.024793388429752067,12
10,60284,false,2,0.01652892561983471,8
10,60280,false,0,0.0,24
10,90,false,0,0.0,10
10,60358,false,0,0.0,10
10,60435,false,0,0.0,9
10,60225,false,0,0.0,9
10,60378,false,0,0.0,17
10,230,false,0,0.0,10
10,215,false,0,0.0,11
10,1,false,0,0.0,21
10,236,false,0,0.0,10
10,67,false,0,0.0,9
10,216,false,0,0.0,11
10,256,false,0,0.0,8
10,87,false,0,0.0,8
10,1058,false,0,0.0,8
10,46,false,0,0.0,15
10,213,false,0,0.0,9
10,175,false,0,0.0,13
10,288,false,0,0.0,9
10,60760,false,0,0.0,9
10,83,false,0,0.0,8
10,204,false,0,0.0,8
10,115,false,0,0.0,8
15,230,true,12,0.10810810810810811,10
15,5,false,111,1.0,9
15,10,false,13,0.11711711711711711,19
15,123,true,7,0.06306306306306306,12
15,60240,false,4,0.036036036036036036,15
15,149,true,5,0.04504504504504504,8
15,60218,false,4,0.036036036036036036,13
15,32,false,5,0.04504504504504504,11
15,60207,false,5,0.04504504504504504,9
15,47,false,1,0.009009009009009009,14
15,55,false,1,0.009009009009009009,8
15,31,true,0,0.0,23
15,60232,false,0,0.0,18
15,215,true,0,0.0,11
15,90,false,0,0.0,10
15,156,true,0,0.0,14
15,51,false,0,0.0,12
15,111,false,0,0.0,9
15,97,false,0,0.0,12
15,57,false,0,0.0,10
15,16,false,0,0.0,10
15,115,false,0,0.0,11
15,37,false,0,0.0,9
15,213,false,0,0.0,8
15,69,false,0,0.0,8
15,8,false,0,0.0,15
15,1,false,0,0.0,8
16,25,true,49,0.7903225806451613,20
16,97,true,62,1.0,17
16,60264,true,62,1.0,11
16,10,false,25,0.4032258064516129,12
16,5,false,13,0.20967741935483872,26
16,60240,false,20,0.3225806451612903,14
16,60232,false,6,0.0967741935483871,13
16,41,false,3,0.04838709677419355,8
16,115,false,21,0.3387096774193548,10
16,60218,false,3,0.04838709677419355,17
16,47,false,4,0.06451612903225806,13
16,60207,false,9,0.14516129032258066,10
16,85,false,4,0.06451612903225806,9
16,15,false,1,0.016129032258064516,11
16,32,false,14,0.22580645161290322,12
16,60324,false,1,0.016129032258064516,9
16,31,false,2,0.03225806451612903,8
16,107,false,1,0.016129032258064516,8
16,185,false,3,0.04838709677419355,9
16,60328,false,1,0.016129032258064516,9
16,55,false,5,0.08064516129032258,11
16,36,false,4,0.06451612903225806,11
16,51,false,1,0.016129032258064516,12
16,60352,false,1,0.016129032258064516,8
16,52,false,7,0.11290322580645161,8
16,46,false,1,0.016129032258064516,8
16,44,true,0,0.0,29
16,69,true,0,0.0,21
16,60305,true,0,0.0,9
16,8,true,0,0.0,27
16,11,false,0,0.0,8
16,60760,false,0,0.0,12
16,37,false,0,0.0,13
16,169,false,0,0.0,8
16,1,false,0,0.0,15
16,60378,false,0,0.0,8
16,200,false,0,0.0,8
16,198,false,0,0.0,8
16,30,false,0,0.0,8
60435,41,true,155,1.0,22
60435,135,true,38,0.24516129032258063,10
60435,37,true,23,0.14838709677419354,13
60435,44,false,5,0.03225806451612903,17
60435,60328,true,4,0.025806451612903226,15
60435,25,false,5,0.03225806451612903,14
60435,8,false,5,0.03225806451612903,17
60435,60423,true,3,0.01935483870967742,12
60435,47,false,1,0.0064516129032258064,12
60435,60207,false,1,0.0064516129032258064,12
60435,60218,false,1,0.0064516129032258064,9
60435,75,true,0,0.0,14
60435,186,false,0,0.0,9
60435,87,true,0,0.0,9
60435,215,false,0,0.0,8
60435,31,false,0,0.0,10
60435,46,false,0,0.0,9
60435,51,false,0,0.0,8
60435,10,false,0,0.0,10
60435,30,false,0,0.0,8
60435,60264,false,0,0.0,8
60435,64,false,0,0.0,8
60435,55,false,0,0.0,8
60435,32,false,0,0.0,8
25,16,true,1331,0.9419674451521586,156
25,8,true,1413,1.0,206
25,69,true,1323,0.9363057324840764,69
25,60335,true,80,0.056617126680820945,54
25,44,true,1323,0.9363057324840764,125
25,60305,true,10,0.007077140835102618,78
25,60252,false,121,0.08563340410474168,68
25,267,true,1323,0.9363057324840764,16
25,290,true,1323,0.9363057324840764,9
25,10,false,33,0.02335456475583864,93
25,60240,false,121,0.08563340410474168,91
25,60264,true,97,0.0686482661004954,60
25,97,true,67,0.047416843595187545,64
25,218,true,6,0.004246284501061571,41
25,60218,false,33,0.02335456475583864,104
25,47,false,70,0.04953998584571833,69
25,5,false,25,0.017692852087756547,106
25,60207,false,49,0.03467799009200283,72
25,1100,false,121,0.08563340410474168,14
25,60232,false,7,0.004953998584571833,67
25,60420,false,159,0.11252653927813164,18
25,60328,false,6,0.004246284501061571,77
25,60400,true,1,7.077140835102619E-4,16
25,60439,false,25,0.017692852087756547,23
25,37,false,4,0.0028308563340410475,54
25,60417,false,146,0.10332625619249823,16
25,60683,false,25,0.017692852087756547,18
25,55,false,14,0.009907997169143666,57
25,60454,false,98,0.06935598018400566,17
25,189,false,88,0.06227883934890304,23
25,32,false,23,0.01627742392073602,70
25,60597,false,122,0.08634111818825195,13
25,41,false,13,0.009200283085633405,36
25,79,false,21,0.014861995753715499,50
25,60435,false,5,0.003538570417551309,23
25,26,false,20,0.014154281670205236,53
25,64,false,14,0.009907997169143666,26
25,31,false,2,0.0014154281670205238,65
25,57,false,3,0.0021231422505307855,77
25,60474,false,32,0.02264685067232838,19
25,60423,false,7,0.004953998584571833,38
25,36,false,8,0.005661712668082095,53
25,85,false,2,0.0014154281670205238,38
25,61322,false,121,0.08563340410474168,8
25,60981,false,21,0.014861995753715499,21
25,15,false,2,0.0014154281670205238,53
25,75,false,2,0.0014154281670205238,35
25,216,false,2,0.0014154281670205238,57
25,135,false,16,0.01132342533616419,21
25,51,false,6,0.004246284501061571,53
25,60367,false,21,0.014861995753715499,22
25,60552,false,16,0.01132342533616419,9
25,52,false,9,0.006369426751592357,53
25,123,false,2,0.0014154281670205238,32
25,60661,false,8,0.005661712668082095,19
25,60831,false,1,7.077140835102619E-4,13
